user_id,hour_of_day,month_id,watch_date,day_of_week,day_name,day_classification,month_name,Tv_Channel,watch_time,duration,UserID,Region,age,age_groups,email_flag,social_media_flag,Race,gender
903994,18,201601,2016-01-04,04,Mon,weekday,Jan,Trace TV,18:09:00,00:02:00,903994,Western Cape,33,Youth,1,1,coloured,male
802352,9,201603,2016-03-30,90,Wed,weekday,Mar,ICC Cricket World Cup 2011,09:04:00,00:10:06,802352,Uncategorized,0,Infants,1,1,None,None
866125,17,201603,2016-03-30,90,Wed,weekday,Mar,ICC Cricket World Cup 2011,17:01:00,00:00:42,866125,Gauteng,30,Youth,1,1,indian_asian,male
2425604,15,201603,2016-03-25,85,Fri,weekday,Mar,ICC Cricket World Cup 2011,15:23:00,00:00:10,2425604,Gauteng,51,Elder,1,1,white,female
793571,17,201602,2016-02-02,33,Tue,weekday,Feb,SawSee,17:18:00,00:01:33,793571,Eastern Cape,9,Kids,1,1,white,female
793571,16,201603,2016-03-18,78,Fri,weekday,Mar,Boomerang,16:56:00,00:00:10,793571,Eastern Cape,9,Kids,1,1,white,female
793571,4,201603,2016-03-20,80,Sun,weekend,Mar,Channel O,04:25:00,00:17:15,793571,Eastern Cape,9,Kids,1,1,white,female
793571,6,201602,2016-02-03,34,Wed,weekday,Feb,Boomerang,06:43:00,00:01:13,793571,Eastern Cape,9,Kids,1,1,white,female
819248,10,201603,2016-03-31,91,Thu,weekday,Mar,Channel O,10:01:00,00:04:45,819248,Uncategorized,0,Infants,1,1,None,None
820321,8,201601,2016-01-09,09,Sat,weekend,Jan,Cartoon Network,08:25:00,00:00:40,820321,Kwazulu Natal,26,Youth,1,1,indian_asian,male
892453,9,201603,2016-03-24,84,Thu,weekday,Mar,Supersport Live Events,09:09:00,00:00:06,892453,Gauteng,34,Youth,1,1,indian_asian,male
892453,15,201603,2016-03-26,86,Sat,weekend,Mar,ICC Cricket World Cup 2011,15:33:00,05:01:12,892453,Gauteng,34,Youth,1,1,indian_asian,male
828799,8,201602,2016-02-28,59,Sun,weekend,Feb,Channel O,08:09:00,00:00:00,828799,Mpumalanga,38,Adult,1,1,None,male
787656,8,201602,2016-02-15,46,Mon,weekday,Feb,Channel O,08:40:00,00:11:15,787656,Gauteng,26,Youth,1,1,black,male
939566,15,201601,2016-01-09,09,Sat,weekend,Jan,Supersport Live Events,15:40:00,00:22:02,939566,Mpumalanga,29,Youth,1,1,None,male
771778,13,201602,2016-02-05,36,Fri,weekday,Feb,Supersport Live Events,13:47:00,00:04:12,771778,Eastern Cape,21,Youth,1,1,black,male
808915,5,201602,2016-02-20,51,Sat,weekend,Feb,SuperSport Blitz,05:34:00,00:01:14,808915,Kwazulu Natal,37,Adult,1,1,black,male
808915,13,201602,2016-02-21,52,Sun,weekend,Feb,Supersport Live Events,13:45:00,00:00:50,808915,Kwazulu Natal,37,Adult,1,1,black,male
808916,11,201602,2016-02-19,50,Fri,weekday,Feb,E! Entertainment,11:03:00,00:01:42,808916,Western Cape,43,Adult,1,1,None,male
808916,20,201602,2016-02-19,50,Fri,weekday,Feb,Boomerang,20:15:00,00:00:00,808916,Western Cape,43,Adult,1,1,None,male
831679,3,201603,2016-03-01,61,Tue,weekday,Mar,Supersport Live Events,03:17:00,00:00:50,831679,Gauteng,27,Youth,1,1,coloured,male
808917,18,201602,2016-02-27,58,Sat,weekend,Feb,Break in transmission,18:13:00,00:00:26,808917,Gauteng,34,Youth,1,1,black,male
808917,20,201602,2016-02-28,59,Sun,weekend,Feb,Supersport Live Events,20:20:00,00:00:24,808917,Gauteng,34,Youth,1,1,black,male
939570,23,201603,2016-03-30,90,Wed,weekday,Mar,kykNET,23:52:00,00:01:24,939570,Gauteng,22,Youth,1,1,None,male
880213,19,201603,2016-03-30,90,Wed,weekday,Mar,Africa Magic,19:13:00,00:00:11,880213,Gauteng,33,Youth,1,1,indian_asian,male
2255459,8,201603,2016-03-09,69,Wed,weekday,Mar,SawSee,08:51:00,00:00:15,2255459,Mpumalanga,22,Youth,1,1,black,male
2255459,2,201603,2016-03-29,89,Tue,weekday,Mar,Channel O,02:23:00,00:07:54,2255459,Mpumalanga,22,Youth,1,1,black,male
808921,6,201603,2016-03-02,62,Wed,weekday,Mar,Trace TV,06:01:00,00:18:27,808921,Mpumalanga,24,Youth,1,1,black,male
808921,15,201603,2016-03-06,66,Sun,weekend,Mar,Channel O,15:58:00,00:00:48,808921,Mpumalanga,24,Youth,1,1,black,male
831683,19,201602,2016-02-25,56,Thu,weekday,Feb,CNN,19:48:00,00:00:42,831683,Kwazulu Natal,36,Adult,1,1,indian_asian,male
831683,15,201602,2016-02-25,56,Thu,weekday,Feb,Africa Magic,15:59:00,00:00:00,831683,Kwazulu Natal,36,Adult,1,1,indian_asian,male
831683,7,201603,2016-03-04,64,Fri,weekday,Mar,ICC Cricket World Cup 2011,07:21:00,00:00:00,831683,Kwazulu Natal,36,Adult,1,1,indian_asian,male
761775,14,201602,2016-02-04,35,Thu,weekday,Feb,Cartoon Network,14:12:00,00:02:15,761775,Gauteng,24,Youth,1,1,None,male
761775,15,201601,2016-01-25,25,Mon,weekday,Jan,SuperSport Blitz,15:59:00,00:01:14,761775,Gauteng,24,Youth,1,1,None,male
866131,17,201603,2016-03-07,67,Mon,weekday,Mar,Boomerang,17:16:00,00:00:03,866131,Western Cape,44,Adult,1,1,black,male
904019,16,201603,2016-03-29,89,Tue,weekday,Mar,Africa Magic,16:03:00,00:14:57,904019,Gauteng,25,Youth,1,1,black,female
939575,21,201603,2016-03-10,70,Thu,weekday,Mar,Africa Magic,21:30:00,00:01:22,939575,Gauteng,25,Youth,1,1,black,male
808923,18,201602,2016-02-21,52,Sun,weekend,Feb,SuperSport Blitz,18:03:00,00:01:12,808923,Eastern Cape,23,Youth,1,1,None,male
808923,18,201602,2016-02-17,48,Wed,weekday,Feb,Trace TV,18:45:00,00:13:21,808923,Eastern Cape,23,Youth,1,1,None,male
933014,23,201603,2016-03-31,91,Thu,weekday,Mar,Boomerang,23:24:00,00:00:00,933014,Limpopo,19,Teenager,1,1,black,male
892461,8,201603,2016-03-12,72,Sat,weekend,Mar,SawSee,08:24:00,00:01:18,892461,Kwazulu Natal,30,Youth,1,1,indian_asian,male
892461,3,201603,2016-03-09,69,Wed,weekday,Mar,SawSee,03:54:00,00:00:00,892461,Kwazulu Natal,30,Youth,1,1,indian_asian,male
2255463,13,201603,2016-03-31,91,Thu,weekday,Mar,Boomerang,13:17:00,00:00:54,2255463,Gauteng,43,Adult,1,1,black,male
808926,7,201602,2016-02-19,50,Fri,weekday,Feb,Supersport Live Events,07:20:00,01:29:08,808926,Western Cape,22,Youth,1,1,coloured,male
808926,6,201602,2016-02-21,52,Sun,weekend,Feb,Channel O,06:27:00,00:01:48,808926,Western Cape,22,Youth,1,1,coloured,male
808926,10,201602,2016-02-02,33,Tue,weekday,Feb,Trace TV,10:17:00,00:01:06,808926,Western Cape,22,Youth,1,1,coloured,male
808926,6,201602,2016-02-25,56,Thu,weekday,Feb,Supersport Live Events,06:38:00,00:03:14,808926,Western Cape,22,Youth,1,1,coloured,male
808926,12,201602,2016-02-18,49,Thu,weekday,Feb,Cartoon Network,12:00:00,00:21:11,808926,Western Cape,22,Youth,1,1,coloured,male
771783,12,201602,2016-02-01,32,Mon,weekday,Feb,Trace TV,12:51:00,00:04:45,771783,Gauteng,23,Youth,1,1,indian_asian,male
771783,21,201601,2016-01-30,30,Sat,weekend,Jan,SawSee,21:43:00,00:00:13,771783,Gauteng,23,Youth,1,1,indian_asian,male
2368357,12,201603,2016-03-02,62,Wed,weekday,Mar,SuperSport Blitz,12:32:00,00:03:52,2368357,Gauteng,37,Adult,1,1,black,male
2368357,10,201603,2016-03-08,68,Tue,weekday,Mar,Supersport Live Events,10:46:00,00:00:56,2368357,Gauteng,37,Adult,1,1,black,male
2368357,15,201603,2016-03-08,68,Tue,weekday,Mar,Cartoon Network,15:28:00,00:00:00,2368357,Gauteng,37,Adult,1,1,black,male
2368357,15,201603,2016-03-08,68,Tue,weekday,Mar,Trace TV,15:28:00,00:00:00,2368357,Gauteng,37,Adult,1,1,black,male
788616,12,201601,2016-01-27,27,Wed,weekday,Jan,SuperSport Blitz,12:03:00,00:00:06,788616,Gauteng,44,Adult,1,1,black,female
771785,16,201602,2016-02-28,59,Sun,weekend,Feb,ICC Cricket World Cup 2011,16:53:00,00:00:46,771785,Gauteng,43,Adult,1,1,black,male
630977,9,201601,2016-01-16,16,Sat,weekend,Jan,Trace TV,09:52:00,00:00:15,630977,Gauteng,28,Youth,1,1,coloured,male
808928,19,201602,2016-02-13,44,Sat,weekend,Feb,Channel O,19:35:00,00:05:30,808928,Gauteng,35,Youth,1,1,black,male
808928,12,201603,2016-03-01,61,Tue,weekday,Mar,ICC Cricket World Cup 2011,12:15:00,00:00:00,808928,Gauteng,35,Youth,1,1,black,male
831694,22,201603,2016-03-01,61,Tue,weekday,Mar,Africa Magic,22:07:00,00:00:02,831694,Limpopo,25,Youth,1,1,None,male
808929,18,201601,2016-01-11,11,Mon,weekday,Jan,Africa Magic,18:18:00,00:00:57,808929,Eastern Cape,32,Youth,1,1,black,female
808929,18,201601,2016-01-24,24,Sun,weekend,Jan,Cartoon Network,18:35:00,01:32:32,808929,Eastern Cape,32,Youth,1,1,black,female
892465,18,201603,2016-03-13,73,Sun,weekend,Mar,Cartoon Network,18:39:00,00:02:31,892465,Gauteng,36,Adult,1,1,black,male
892465,10,201603,2016-03-14,74,Mon,weekday,Mar,Channel O,10:38:00,00:00:36,892465,Gauteng,36,Adult,1,1,black,male
892465,14,201603,2016-03-18,78,Fri,weekday,Mar,CNN,14:04:00,00:00:37,892465,Gauteng,36,Adult,1,1,black,male
892465,7,201603,2016-03-19,79,Sat,weekend,Mar,Vuzu,07:23:00,00:00:20,892465,Gauteng,36,Adult,1,1,black,male
892465,10,201603,2016-03-31,91,Thu,weekday,Mar,Africa Magic,10:45:00,00:00:08,892465,Gauteng,36,Adult,1,1,black,male
892465,14,201603,2016-03-30,90,Wed,weekday,Mar,Africa Magic,14:13:00,00:00:26,892465,Gauteng,36,Adult,1,1,black,male
820335,9,201603,2016-03-08,68,Tue,weekday,Mar,ICC Cricket World Cup 2011,09:19:00,00:22:56,820335,Gauteng,17,Teenager,1,1,indian_asian,male
820335,5,201603,2016-03-19,79,Sat,weekend,Mar,Cartoon Network,05:10:00,00:00:06,820335,Gauteng,17,Teenager,1,1,indian_asian,male
820335,9,201603,2016-03-12,72,Sat,weekend,Mar,ICC Cricket World Cup 2011,09:38:00,00:00:38,820335,Gauteng,17,Teenager,1,1,indian_asian,male
820335,9,201603,2016-03-12,72,Sat,weekend,Mar,ICC Cricket World Cup 2011,09:48:00,00:01:52,820335,Gauteng,17,Teenager,1,1,indian_asian,male
820335,13,201603,2016-03-09,69,Wed,weekday,Mar,ICC Cricket World Cup 2011,13:14:00,00:27:16,820335,Gauteng,17,Teenager,1,1,indian_asian,male
820335,12,201603,2016-03-26,86,Sat,weekend,Mar,ICC Cricket World Cup 2011,12:44:00,00:04:22,820335,Gauteng,17,Teenager,1,1,indian_asian,male
830836,11,201603,2016-03-02,62,Wed,weekday,Mar,Boomerang,11:07:00,00:00:07,830836,Free State,21,Youth,1,1,None,male
770963,9,201603,2016-03-24,84,Thu,weekday,Mar,Supersport Live Events,09:45:00,00:23:04,770963,Uncategorized,0,Infants,1,1,None,None
770963,9,201602,2016-02-25,56,Thu,weekday,Feb,ICC Cricket World Cup 2011,09:28:00,00:06:10,770963,Uncategorized,0,Infants,1,1,None,None
904035,19,201603,2016-03-29,89,Tue,weekday,Mar,E! Entertainment,19:34:00,00:05:42,904035,Gauteng,23,Youth,1,1,black,male
868888,11,201603,2016-03-30,90,Wed,weekday,Mar,ICC Cricket World Cup 2011,11:55:00,00:06:54,868888,Gauteng,21,Youth,1,1,indian_asian,male
808930,8,201602,2016-02-22,53,Mon,weekday,Feb,Supersport Live Events,08:29:00,00:01:28,808930,Limpopo,35,Youth,1,1,indian_asian,male
808930,9,201603,2016-03-02,62,Wed,weekday,Mar,ICC Cricket World Cup 2011,09:38:00,00:04:30,808930,Limpopo,35,Youth,1,1,indian_asian,male
808930,8,201603,2016-03-11,71,Fri,weekday,Mar,ICC Cricket World Cup 2011,08:40:00,00:00:00,808930,Limpopo,35,Youth,1,1,indian_asian,male
808930,11,201602,2016-02-24,55,Wed,weekday,Feb,ICC Cricket World Cup 2011,11:23:00,00:03:56,808930,Limpopo,35,Youth,1,1,indian_asian,male
808930,8,201602,2016-02-24,55,Wed,weekday,Feb,ICC Cricket World Cup 2011,08:33:00,00:03:44,808930,Limpopo,35,Youth,1,1,indian_asian,male
808930,17,201602,2016-02-27,58,Sat,weekend,Feb,Supersport Live Events,17:11:00,00:00:28,808930,Limpopo,35,Youth,1,1,indian_asian,male
808930,15,201602,2016-02-23,54,Tue,weekday,Feb,ICC Cricket World Cup 2011,15:26:00,00:00:08,808930,Limpopo,35,Youth,1,1,indian_asian,male
808930,12,201603,2016-03-30,90,Wed,weekday,Mar,ICC Cricket World Cup 2011,12:19:00,00:23:08,808930,Limpopo,35,Youth,1,1,indian_asian,male
879414,21,201603,2016-03-31,91,Thu,weekday,Mar,CNN,21:19:00,00:00:52,879414,Western Cape,30,Youth,1,1,coloured,male
771791,11,201603,2016-03-14,74,Mon,weekday,Mar,Channel O,11:51:00,00:02:54,771791,Gauteng,34,Youth,1,1,black,male
771791,5,201603,2016-03-06,66,Sun,weekend,Mar,M-Net,05:02:00,00:01:43,771791,Gauteng,34,Youth,1,1,black,male
819259,15,201602,2016-02-26,57,Fri,weekday,Feb,Supersport Live Events,15:53:00,00:01:44,819259,Western Cape,10,Kids,1,1,white,female
2285528,10,201603,2016-03-15,75,Tue,weekday,Mar,ICC Cricket World Cup 2011,10:20:00,00:53:50,2285528,Western Cape,26,Youth,1,1,None,male
868892,14,201603,2016-03-12,72,Sat,weekend,Mar,Trace TV,14:47:00,00:05:54,868892,Gauteng,20,Youth,1,1,black,male
808971,10,201602,2016-02-08,39,Mon,weekday,Feb,Boomerang,10:45:00,00:00:14,808971,Gauteng,36,Adult,1,1,black,male
868892,10,201603,2016-03-10,70,Thu,weekday,Mar,Channel O,10:50:00,00:01:42,868892,Gauteng,20,Youth,1,1,black,male
866251,19,201603,2016-03-10,70,Thu,weekday,Mar,Boomerang,19:13:00,00:04:31,866251,Gauteng,30,Youth,1,1,black,male
779369,19,201602,2016-02-11,42,Thu,weekday,Feb,CNN,19:35:00,00:20:39,779369,Gauteng,36,Adult,1,1,black,male
779369,5,201601,2016-01-20,20,Wed,weekday,Jan,E! Entertainment,05:20:00,00:06:16,779369,Gauteng,36,Adult,1,1,black,male
779369,13,201601,2016-01-18,18,Mon,weekday,Jan,CNN,13:06:00,00:13:19,779369,Gauteng,36,Adult,1,1,black,male
1281997,16,201602,2016-02-20,51,Sat,weekend,Feb,Cartoon Network,16:51:00,00:00:35,1281997,Free State,14,Teenager,1,1,coloured,female
615057,7,201601,2016-01-10,10,Sun,weekend,Jan,Channel O,07:34:00,00:14:12,615057,Limpopo,25,Youth,1,1,black,female
786055,18,201601,2016-01-19,19,Tue,weekday,Jan,Channel O,18:42:00,00:01:03,786055,Gauteng,25,Youth,1,1,white,female
786055,17,201601,2016-01-18,18,Mon,weekday,Jan,Live Events,17:49:00,00:02:25,786055,Gauteng,25,Youth,1,1,white,female
850656,21,201603,2016-03-05,65,Sat,weekend,Mar,Africa Magic,21:12:00,00:00:16,850656,Mpumalanga,26,Youth,1,1,black,male
850656,5,201603,2016-03-06,66,Sun,weekend,Mar,Channel O,05:25:00,00:00:00,850656,Mpumalanga,26,Youth,1,1,black,male
850656,7,201603,2016-03-06,66,Sun,weekend,Mar,Africa Magic,07:09:00,00:00:00,850656,Mpumalanga,26,Youth,1,1,black,male
2368365,11,201603,2016-03-30,90,Wed,weekday,Mar,ICC Cricket World Cup 2011,11:17:00,00:38:12,2368365,Limpopo,27,Youth,1,1,coloured,male
764296,8,201602,2016-02-04,35,Thu,weekday,Feb,E! Entertainment,08:42:00,00:02:26,764296,Western Cape,23,Youth,1,1,coloured,male
764296,20,201602,2016-02-01,32,Mon,weekday,Feb,Trace TV,20:10:00,00:00:00,764296,Western Cape,23,Youth,1,1,coloured,male
779373,5,201602,2016-02-28,59,Sun,weekend,Feb,CNN,05:58:00,00:06:27,779373,Limpopo,40,Adult,1,1,black,male
771793,21,201601,2016-01-05,05,Tue,weekday,Jan,Supersport Live Events,21:33:00,00:04:56,771793,Western Cape,40,Adult,1,1,indian_asian,female
771793,4,201601,2016-01-10,10,Sun,weekend,Jan,Supersport Live Events,04:43:00,00:00:00,771793,Western Cape,40,Adult,1,1,indian_asian,female
771793,20,201602,2016-02-18,49,Thu,weekday,Feb,Trace TV,20:23:00,00:00:42,771793,Western Cape,40,Adult,1,1,indian_asian,female
771793,0,201602,2016-02-12,43,Fri,weekday,Feb,Trace TV,00:38:00,00:02:33,771793,Western Cape,40,Adult,1,1,indian_asian,female
1106084,18,201603,2016-03-22,82,Tue,weekday,Mar,Channel O,18:50:00,00:11:39,1106084,Gauteng,37,Adult,1,1,black,male
1106084,17,201603,2016-03-05,65,Sat,weekend,Mar,Supersport Live Events,17:30:00,00:00:54,1106084,Gauteng,37,Adult,1,1,black,male
1106084,9,201603,2016-03-06,66,Sun,weekend,Mar,ICC Cricket World Cup 2011,09:20:00,00:11:24,1106084,Gauteng,37,Adult,1,1,black,male
1106084,4,201603,2016-03-09,69,Wed,weekday,Mar,Trace TV,04:54:00,00:03:24,1106084,Gauteng,37,Adult,1,1,black,male
1106084,18,201603,2016-03-09,69,Wed,weekday,Mar,Channel O,18:00:00,00:04:39,1106084,Gauteng,37,Adult,1,1,black,male
868895,23,201603,2016-03-14,74,Mon,weekday,Mar,Trace TV,23:35:00,00:13:48,868895,Western Cape,23,Youth,1,1,coloured,male
868895,12,201603,2016-03-12,72,Sat,weekend,Mar,ICC Cricket World Cup 2011,12:18:00,00:38:02,868895,Western Cape,23,Youth,1,1,coloured,male
868895,12,201603,2016-03-12,72,Sat,weekend,Mar,Trace TV,12:19:00,00:01:09,868895,Western Cape,23,Youth,1,1,coloured,male
868895,0,201603,2016-03-16,76,Wed,weekday,Mar,ICC Cricket World Cup 2011,00:02:00,00:02:00,868895,Western Cape,23,Youth,1,1,coloured,male
868895,0,201603,2016-03-16,76,Wed,weekday,Mar,Channel O,00:14:00,00:03:18,868895,Western Cape,23,Youth,1,1,coloured,male
808934,12,201603,2016-03-24,84,Thu,weekday,Mar,Supersport Live Events,12:17:00,00:12:40,808934,Kwazulu Natal,36,Adult,1,1,indian_asian,male
808934,16,201603,2016-03-11,71,Fri,weekday,Mar,Boomerang,16:58:00,00:05:30,808934,Kwazulu Natal,36,Adult,1,1,indian_asian,male
808934,6,201602,2016-02-06,37,Sat,weekend,Feb,Supersport Live Events,06:56:00,00:00:00,808934,Kwazulu Natal,36,Adult,1,1,indian_asian,male
808934,10,201602,2016-02-06,37,Sat,weekend,Feb,Trace TV,10:38:00,00:04:03,808934,Kwazulu Natal,36,Adult,1,1,indian_asian,male
808934,19,201602,2016-02-06,37,Sat,weekend,Feb,Supersport Live Events,19:55:00,00:03:38,808934,Kwazulu Natal,36,Adult,1,1,indian_asian,male
808934,12,201603,2016-03-06,66,Sun,weekend,Mar,Trace TV,12:38:00,00:04:57,808934,Kwazulu Natal,36,Adult,1,1,indian_asian,male
808934,17,201602,2016-02-12,43,Fri,weekday,Feb,SuperSport Blitz,17:16:00,00:02:42,808934,Kwazulu Natal,36,Adult,1,1,indian_asian,male
808934,13,201603,2016-03-06,66,Sun,weekend,Mar,Supersport Live Events,13:58:00,00:01:02,808934,Kwazulu Natal,36,Adult,1,1,indian_asian,male
808934,14,201603,2016-03-06,66,Sun,weekend,Mar,Supersport Live Events,14:00:00,00:01:38,808934,Kwazulu Natal,36,Adult,1,1,indian_asian,male
808934,16,201603,2016-03-27,87,Sun,weekend,Mar,Supersport Live Events,16:07:00,00:01:30,808934,Kwazulu Natal,36,Adult,1,1,indian_asian,male
939592,14,201603,2016-03-27,87,Sun,weekend,Mar,Supersport Live Events,14:51:00,00:17:32,939592,Western Cape,34,Youth,1,1,coloured,male
771796,15,201602,2016-02-05,36,Fri,weekday,Feb,SuperSport Blitz,15:17:00,00:27:14,771796,Western Cape,35,Youth,1,1,coloured,male
771796,10,201603,2016-03-24,84,Thu,weekday,Mar,Supersport Live Events,10:46:00,00:02:28,771796,Western Cape,35,Youth,1,1,coloured,male
771796,16,201602,2016-02-06,37,Sat,weekend,Feb,Channel O,16:10:00,00:00:51,771796,Western Cape,35,Youth,1,1,coloured,male
771796,16,201602,2016-02-06,37,Sat,weekend,Feb,Supersport Live Events,16:18:00,00:00:18,771796,Western Cape,35,Youth,1,1,coloured,male
771796,16,201603,2016-03-27,87,Sun,weekend,Mar,Supersport Live Events,16:58:00,00:24:10,771796,Western Cape,35,Youth,1,1,coloured,male
771796,17,201603,2016-03-26,86,Sat,weekend,Mar,Supersport Live Events,17:00:00,01:44:38,771796,Western Cape,35,Youth,1,1,coloured,male
889840,20,201603,2016-03-20,80,Sun,weekend,Mar,Supersport Live Events,20:18:00,00:00:00,889840,Mpumalanga,31,Youth,1,1,black,male
2368371,10,201603,2016-03-26,86,Sat,weekend,Mar,Supersport Live Events,10:25:00,00:08:12,2368371,Western Cape,44,Adult,1,1,coloured,male
617535,20,201601,2016-01-11,11,Mon,weekday,Jan,Africa Magic,20:08:00,00:00:11,617535,Gauteng,40,Adult,1,1,indian_asian,male
617961,22,201601,2016-01-31,31,Sun,weekend,Jan,Boomerang,22:06:00,00:09:11,617961,Mpumalanga,30,Youth,1,1,indian_asian,male
771797,13,201602,2016-02-03,34,Wed,weekday,Feb,SuperSport Blitz,13:31:00,00:00:32,771797,Gauteng,35,Youth,1,1,None,male
67584,15,201601,2016-01-18,18,Mon,weekday,Jan,Supersport Live Events,15:04:00,00:05:58,67584,Western Cape,58,Elder,1,1,white,male
808936,12,201603,2016-03-24,84,Thu,weekday,Mar,Supersport Live Events,12:31:00,00:05:50,808936,Gauteng,23,Youth,1,1,white,male
808936,10,201602,2016-02-18,49,Thu,weekday,Feb,Supersport Live Events,10:25:00,00:00:00,808936,Gauteng,23,Youth,1,1,white,male
590480,16,201601,2016-01-04,04,Mon,weekday,Jan,Africa Magic,16:11:00,00:02:47,590480,Western Cape,10,Kids,1,1,indian_asian,female
831713,7,201603,2016-03-14,74,Mon,weekday,Mar,Trace TV,07:08:00,00:07:06,831713,North West,26,Youth,1,1,black,female
831713,14,201603,2016-03-07,67,Mon,weekday,Mar,Trace TV,14:45:00,00:15:21,831713,North West,26,Youth,1,1,black,female
817216,15,201602,2016-02-24,55,Wed,weekday,Feb,ICC Cricket World Cup 2011,15:57:00,00:02:56,817216,Kwazulu Natal,31,Youth,1,1,white,male
817216,21,201602,2016-02-25,56,Thu,weekday,Feb,M-Net,21:13:00,00:00:00,817216,Kwazulu Natal,31,Youth,1,1,white,male
2406478,13,201603,2016-03-26,86,Sat,weekend,Mar,Supersport Live Events,13:50:00,00:07:00,2406478,Eastern Cape,39,Adult,1,1,None,male
793592,12,201603,2016-03-21,81,Mon,weekday,Mar,Channel O,12:34:00,01:06:21,793592,Uncategorized,0,Infants,1,1,None,None
904063,22,201603,2016-03-26,86,Sat,weekend,Mar,Cartoon Network,22:02:00,00:00:17,904063,Gauteng,34,Youth,1,1,black,male
904063,20,201603,2016-03-26,86,Sat,weekend,Mar,Cartoon Network,20:09:00,00:00:15,904063,Gauteng,34,Youth,1,1,black,male
586459,9,201601,2016-01-02,02,Sat,weekend,Jan,Cartoon Network,09:49:00,00:05:10,586459,Free State,22,Youth,1,1,black,male
791320,12,201603,2016-03-05,65,Sat,weekend,Mar,ICC Cricket World Cup 2011,12:57:00,00:00:14,791320,Kwazulu Natal,37,Adult,1,1,indian_asian,female
791320,9,201603,2016-03-06,66,Sun,weekend,Mar,ICC Cricket World Cup 2011,09:33:00,00:13:04,791320,Kwazulu Natal,37,Adult,1,1,indian_asian,female
791320,8,201603,2016-03-06,66,Sun,weekend,Mar,ICC Cricket World Cup 2011,08:32:00,00:13:54,791320,Kwazulu Natal,37,Adult,1,1,indian_asian,female
771802,12,201601,2016-01-02,02,Sat,weekend,Jan,Boomerang,12:42:00,00:09:55,771802,Western Cape,43,Adult,1,1,coloured,male
771802,14,201601,2016-01-30,30,Sat,weekend,Jan,Supersport Live Events,14:11:00,01:23:54,771802,Western Cape,43,Adult,1,1,coloured,male
771802,11,201601,2016-01-01,01,Fri,weekday,Jan,CNN,11:25:00,00:00:21,771802,Western Cape,43,Adult,1,1,coloured,male
771802,14,201601,2016-01-08,08,Fri,weekday,Jan,Supersport Live Events,14:50:00,00:06:06,771802,Western Cape,43,Adult,1,1,coloured,male
771802,2,201601,2016-01-01,01,Fri,weekday,Jan,CNN,02:37:00,00:01:06,771802,Western Cape,43,Adult,1,1,coloured,male
771802,16,201602,2016-02-12,43,Fri,weekday,Feb,Supersport Live Events,16:51:00,01:19:52,771802,Western Cape,43,Adult,1,1,coloured,male
808941,0,201603,2016-03-01,61,Tue,weekday,Mar,SuperSport Blitz,00:30:00,00:00:32,808941,Western Cape,36,Adult,1,1,coloured,male
600713,14,201601,2016-01-01,01,Fri,weekday,Jan,Channel O,14:32:00,00:47:18,600713,Kwazulu Natal,31,Youth,1,1,black,male
600713,14,201601,2016-01-13,13,Wed,weekday,Jan,Channel O,14:27:00,00:00:27,600713,Kwazulu Natal,31,Youth,1,1,black,male
2407123,7,201603,2016-03-14,74,Mon,weekday,Mar,Boomerang,07:40:00,00:00:44,2407123,Mpumalanga,24,Youth,1,1,black,male
2407123,21,201603,2016-03-08,68,Tue,weekday,Mar,Cartoon Network,21:04:00,00:08:40,2407123,Mpumalanga,24,Youth,1,1,black,male
2407123,9,201603,2016-03-06,66,Sun,weekend,Mar,ICC Cricket World Cup 2011,09:48:00,00:00:06,2407123,Mpumalanga,24,Youth,1,1,black,male
939600,2,201603,2016-03-19,79,Sat,weekend,Mar,Africa Magic,02:07:00,00:00:14,939600,Gauteng,31,Youth,1,1,black,male
939600,14,201603,2016-03-20,80,Sun,weekend,Mar,ICC Cricket World Cup 2011,14:34:00,00:00:42,939600,Gauteng,31,Youth,1,1,black,male
939600,15,201603,2016-03-20,80,Sun,weekend,Mar,Supersport Live Events,15:36:00,00:01:14,939600,Gauteng,31,Youth,1,1,black,male
939602,16,201603,2016-03-22,82,Tue,weekday,Mar,Channel O,16:45:00,00:15:03,939602,Eastern Cape,18,Teenager,1,1,coloured,male
939602,20,201603,2016-03-18,78,Fri,weekday,Mar,Cartoon Network,20:38:00,00:00:00,939602,Eastern Cape,18,Teenager,1,1,coloured,male
939602,8,201603,2016-03-18,78,Fri,weekday,Mar,Supersport Live Events,08:19:00,00:00:12,939602,Eastern Cape,18,Teenager,1,1,coloured,male
939602,20,201603,2016-03-18,78,Fri,weekday,Mar,Cartoon Network,20:05:00,00:00:11,939602,Eastern Cape,18,Teenager,1,1,coloured,male
939602,12,201603,2016-03-20,80,Sun,weekend,Mar,Cartoon Network,12:27:00,00:00:49,939602,Eastern Cape,18,Teenager,1,1,coloured,male
939602,13,201603,2016-03-28,88,Mon,weekday,Mar,ICC Cricket World Cup 2011,13:33:00,00:01:46,939602,Eastern Cape,18,Teenager,1,1,coloured,male
939602,13,201603,2016-03-28,88,Mon,weekday,Mar,Channel O,13:46:00,00:05:00,939602,Eastern Cape,18,Teenager,1,1,coloured,male
939602,4,201603,2016-03-25,85,Fri,weekday,Mar,Channel O,04:46:00,00:45:00,939602,Eastern Cape,18,Teenager,1,1,coloured,male
